genes,logFC,logCPM,F,PValue,FDR
maker-scaffold774-size35106-augustus-gene-0.12,0.368533525634736,6.8484015965402,8.82986331374679,0.0119866161164708,0.0724787913012102
maker-scaffold224-size68174-augustus-gene-0.21,-0.329614561411239,4.94051939420004,8.82755003115938,0.011995185733332,0.0724787913012102
snap_masked-scaffold3212-size10965-abinit-gene-0.1,-1.80734776970376,1.44012182713598,8.82201988854163,0.0120157017025515,0.0724787913012102
maker-scaffold610-size84564-snap-gene-0.13,0.333780106682932,6.91413610224792,8.82036229513437,0.0120218592052552,0.0724787913012102
maker-scaffold2998-size19085-snap-gene-0.7,0.486180169186576,5.88305910887677,8.82019933559525,0.0120224647566638,0.0724787913012102
maker-scaffold1079-size55514-augustus-gene-0.15,-0.70165555226233,6.96226140667574,8.88460568719262,0.0120228793880461,0.0724787913012102
maker-scaffold1294-size58738-augustus-gene-0.20,0.696334843754777,6.04955217051014,8.84724149727188,0.0120824838982241,0.0726908222800175
snap_masked-scaffold781-size96848-abinit-gene-0.16,0.360715012530423,7.14665406481862,8.80333132524255,0.0120853413975869,0.0726908222800175
maker-scaffold1301-size46449-snap-gene-0.39,-0.515776028791038,4.51273902289163,8.80231496107781,0.0120891423813192,0.0726908222800175
maker-scaffold180-size179317-augustus-gene-0.22,0.83609807528397,4.78495111103032,8.82583147178592,0.0121011936188357,0.0726908222800175
maker-scaffold257-size144893-augustus-gene-1.16,0.259164657500413,6.57548577869012,8.79637268217464,0.0121113935733079,0.0726908222800175
augustus_masked-scaffold88-size177456-abinit-gene-1.8,0.348045876148802,10.6371358553997,8.79628638268175,0.0121117170835199,0.0726908222800175
maker-scaffold44-size107355-snap-gene-0.49,-0.455202113702296,7.14429768577069,8.79606627565383,0.0121125422432756,0.0726908222800175
maker-scaffold1585-size17018-augustus-gene-0.10,-1.08411277568128,2.9106226101641,8.7859433174317,0.0121505642387928,0.0728433783616653
maker-scaffold1010-size29458-augustus-gene-0.13,0.397681576338157,5.86511505523911,8.78311695025449,0.0121612053397959,0.0728433783616653
maker-scaffold263-size98626-augustus-gene-0.24,-0.881284235727845,2.80382989355922,8.78307455134204,0.0121613650530988,0.0728433783616653
augustus_masked-scaffold119-size100513-abinit-gene-0.12,-0.368413720491244,4.83406262833382,8.77781011037055,0.0121812150889773,0.0728701857192147
maker-scaffold1040-size43979-augustus-gene-0.15,-1.49144293827998,0.59501243189136,8.7765251308772,0.0121860660387737,0.0728701857192147
maker-scaffold2145-size21771-augustus-gene-0.9,-0.281665827465614,6.27701060473174,8.77568166762681,0.0121892514557093,0.0728701857192147
maker-scaffold263-size98626-snap-gene-0.42,0.437671173408785,5.96527497480612,8.76547467997185,0.0122278773356319,0.0729790624602827
maker-scaffold421-size227517-augustus-gene-1.22,-0.342984150569409,8.61360904540749,8.76529527127784,0.0122285575592828,0.0729790624602827
maker-scaffold241-size65645-snap-gene-0.33,0.998933381784156,8.01565396655625,8.82849255986088,0.0122309094827953,0.0729790624602827
maker-scaffold488-size33758-augustus-gene-0.12,-0.620305670627134,4.54918032542345,8.75078971482347,0.0122837035547361,0.073247269344908
maker-scaffold666-size49798-snap-gene-0.13,-0.754387403262773,7.07375715009647,8.8078976508442,0.0123083317368576,0.0733472889334885
augustus_masked-scaffold159-size95560-abinit-gene-0.0,0.643163328365317,6.05511312023426,8.75574296797036,0.0123319446347965,0.0734411345661539
augustus_masked-scaffold221-size59798-abinit-gene-0.5,-0.772643888028519,4.26486657212146,8.73323488866013,0.0123508362610272,0.0734945581155288
maker-scaffold1325-size50434-snap-gene-0.30,-0.701858838802613,4.03143725141007,8.73104091441896,0.012359256899829,0.0734945581155288
maker-scaffold2418-size8787-augustus-gene-0.2,0.345007484777724,6.03977132315072,8.72966876940088,0.0123645267508563,0.0734945581155288
augustus_masked-scaffold1030-size37077-abinit-gene-0.1,-0.595003623510126,5.52316022052197,8.72438172024249,0.0123848570460738,0.07356433147976
maker-scaffold2724-size8240-augustus-gene-0.2,0.720526738666696,2.74162357777871,8.72160952639738,0.0123955327811421,0.07356433147976
augustus_masked-scaffold567-size50249-abinit-gene-0.5,-0.512947505940019,7.20279947291657,8.72047652953885,0.0123998990950035,0.07356433147976
snap_masked-scaffold241-size65645-abinit-gene-0.13,1.12448225034533,0.375257553314479,8.70447155987543,0.0124617736056859,0.0738338599355517
maker-scaffold188-size140497-snap-gene-0.33,-0.434304879962459,5.62051150946876,8.70304957828387,0.0124672885856387,0.0738338599355517
maker-scaffold172-size51521-snap-gene-0.17,-1.39698291246609,4.54925148829311,8.76508257912456,0.012471156184695,0.0738338599355517
augustus_masked-scaffold1302-size31150-abinit-gene-0.2,-0.741031244607091,3.59133553192539,8.7005582926056,0.0124769576973978,0.0738338599355517
maker-scaffold2923-size6983-augustus-gene-0.5,-0.606419632022181,4.34396229714161,8.6871808702651,0.0125290298937192,0.0740354641011134
maker-scaffold579-size59575-augustus-gene-0.20,-0.716105594926109,4.97797932805231,8.68691630106134,0.0125300623327987,0.0740354641011134
maker-scaffold372-size68376-snap-gene-0.11,1.19580662787759,1.29451111426826,8.68569965716728,0.0125348113882909,0.0740354641011134
maker-scaffold283-size50657-augustus-gene-0.21,-1.03372233524216,4.22203290556001,8.7254227658628,0.012544197935178,0.0740440709979092
augustus_masked-scaffold123-size100118-abinit-gene-0.5,-0.488252989254118,4.88714178321479,8.67574885408155,0.0125737335206927,0.0741635807316416
maker-scaffold5787-size2415-snap-gene-0.3,-0.965080749171031,5.76625523484647,8.73674531766054,0.0125803289654016,0.0741635807316416
maker-scaffold4351-size3912-snap-gene-0.1,-0.289143426968439,6.97375252096373,8.65507123252585,0.0126550717495066,0.0745144199370519
maker-scaffold263-size98626-snap-gene-0.37,-0.486378333755944,5.18181575123281,8.65485619803654,0.0126559208844959,0.0745144199370519
maker-scaffold110-size75150-snap-gene-0.31,-0.439589874304604,6.23545203082609,8.65286658600368,0.0126637807282182,0.0745144199370519
snap_masked-scaffold141-size58288-abinit-gene-0.5,0.352153412875528,7.16152220120099,8.64651881442821,0.0126888958881399,0.0745535816431936
maker-scaffold1357-size61666-snap-gene-0.30,0.700118306609774,3.75149853805315,8.64556668097848,0.0126926681192418,0.0745535816431936
snap_masked-scaffold24253-size527-abinit-gene-0.1,1.24515455605728,1.34840160197873,8.64353138881178,0.0127007361409946,0.0745535816431936
maker-scaffold1301-size46449-snap-gene-0.36,-0.507244037613805,3.66331177353717,8.64311893917853,0.0127023718563205,0.0745535816431936
maker-scaffold46-size77360-snap-gene-0.63,-0.674668302804301,5.96597749180877,8.67522747668493,0.0127172547395747,0.0745940482149175
maker-scaffold69-size55367-augustus-gene-0.22,-0.597799948089693,3.68827367784397,8.63698702476765,0.012726719585781,0.0746027040125695
maker-scaffold1269-size43359-snap-gene-0.27,-0.557541424053378,7.5111929022914,8.63048565904921,0.0127525946634872,0.0747074836685344
maker-scaffold214-size107269-augustus-gene-0.25,0.537901616096214,5.80505965418379,8.62811196963082,0.0127620573380056,0.0747160447788691
augustus_masked-scaffold426-size98865-abinit-gene-0.7,-0.537845756889352,6.80568218629661,8.62480657460502,0.0127752480964157,0.0747464077220113
maker-scaffold224-size68174-snap-gene-0.30,1.6483316955407,4.40390589946102,8.68219910585738,0.0127936865367156,0.0748074169567002
augustus_masked-scaffold909-size44985-abinit-gene-0.2,-0.463536337905781,4.50841402575152,8.60628915073221,0.0128494444107049,0.0750157777522412
maker-scaffold910-size62977-augustus-gene-0.4,0.800082562942056,3.20715512665993,8.60427364601398,0.0128575509662592,0.0750157777522412
snap_masked-scaffold150-size92387-abinit-gene-0.10,-0.390779351389766,6.36961181499783,8.60269732912031,0.0128638952867715,0.0750157777522412
maker-scaffold260-size119185-augustus-gene-1.5,0.31359297618838,5.74411803934058,8.60205591611813,0.0128664778907879,0.0750157777522412
augustus_masked-scaffold121-size91240-abinit-gene-0.6,-0.458423972474546,4.95303710297839,8.60130860008997,0.0128694876803481,0.0750157777522412
maker-scaffold152-size207929-snap-gene-1.37,1.1454715577429,2.68460682717718,8.58733547701254,0.0129259177954274,0.0752977045375554
maker-scaffold1107-size71394-augustus-gene-0.16,-0.825183387903743,6.9550365322826,8.6441661542885,0.0129449970776159,0.0753291974214392
maker-scaffold1654-size68609-snap-gene-0.45,-0.532559710391221,5.70383945146937,8.58202079502115,0.0129474578990587,0.0753291974214392
maker-scaffold803-size150050-augustus-gene-0.24,-0.352790583113596,9.02082550702167,8.57412008858025,0.0129795576365768,0.0753863053504791
augustus_masked-scaffold495-size56365-abinit-gene-0.5,-0.479514818095185,3.51676114655636,8.5726254983873,0.0129856405954291,0.0753863053504791
maker-scaffold595-size55192-augustus-gene-0.12,-0.470846356260898,4.97214094208605,8.57216840380041,0.0129875016374439,0.0753863053504791
snap_masked-scaffold2832-size13777-abinit-gene-0.2,-0.350040301278727,6.69243669999909,8.57166151451796,0.01298956578592,0.0753863053504791
maker-scaffold177-size153351-augustus-gene-0.46,-0.750436572184962,3.41838049532834,8.55255338957774,0.0130676618195841,0.0757840338601248
augustus_masked-scaffold94-size166406-abinit-gene-0.3,0.398976763563553,5.29083907213008,8.55092851549384,0.0130743283945878,0.0757840338601248
maker-scaffold1274-size27350-snap-gene-0.28,-0.391489209075147,5.69318436951072,8.54648765167986,0.0130925690432919,0.0758426859344045
maker-scaffold268-size67922-snap-gene-0.29,0.753488808056795,5.83780219626836,8.60403459566681,0.0131069669008358,0.0758790185492901
snap_masked-scaffold864-size87323-abinit-gene-0.15,-0.349742109082171,5.06862766029246,8.53472054557615,0.0131410478394344,0.0759947807195974
maker-scaffold2115-size10256-augustus-gene-0.4,1.24328552018693,5.16897649443452,8.59416875050639,0.0131471530273029,0.0759947807195974
augustus_masked-scaffold1074-size52389-abinit-gene-0.6,-0.506743754868704,5.82766048345885,8.53221983791139,0.0131513777728496,0.0759947807195974
augustus_masked-scaffold163-size167610-abinit-gene-1.9,1.75064485341087,6.86607379422925,8.58508756647249,0.0131842724299096,0.076055791460738
augustus_masked-scaffold42-size62576-abinit-gene-0.0,0.638498874833227,7.9481299828835,8.55067267443254,0.0131857099133414,0.076055791460738
maker-scaffold2661-size10700-augustus-gene-0.2,0.669773262320219,4.19732655640957,8.52376596432426,0.0131863703549941,0.076055791460738
maker-scaffold3731-size16060-snap-gene-0.11,0.32780519722596,5.45441426859288,8.52062294531135,0.0131994081683741,0.0760839959730109
augustus_masked-scaffold1858-size21074-abinit-gene-0.2,-0.883499419202076,2.5277355987911,8.50546531952578,0.0132624995410935,0.0764005063014999
maker-scaffold450-size103087-augustus-gene-0.55,-0.578495909827307,6.99531735528488,8.50130274259609,0.0132936945676594,0.0765329962224434
maker-scaffold1173-size78255-snap-gene-0.42,-0.364442331483864,6.48890475978818,8.48695869306305,0.0133400156092029,0.0766801559303198
augustus_masked-scaffold1024-size49215-abinit-gene-0.4,-0.822117947655264,5.85113732126312,8.54611333681519,0.0133450001765335,0.0766801559303198
maker-scaffold503-size42156-snap-gene-0.26,0.474140526123365,5.43745170597246,8.4851315769393,0.0133476976592063,0.0766801559303198
snap_masked-scaffold855-size58795-abinit-gene-0.10,-0.50597276406561,4.9679236408912,8.48255556727636,0.0133585373118,0.0766801559303198
maker-scaffold674-size46858-snap-gene-0.15,-0.68596327549791,6.10235670187023,8.48923656719816,0.0133719476939874,0.0766801559303198
snap_masked-scaffold2231-size9642-abinit-gene-0.1,0.538656218249848,4.394647856679,8.47927938891172,0.0133723382889358,0.0766801559303198
augustus_masked-scaffold147-size255492-abinit-gene-2.1,-0.660134151367201,6.57349484672614,8.51865438918484,0.0133767374181292,0.0766801559303198
augustus_masked-scaffold84-size126804-abinit-gene-1.4,0.402833608612717,7.0212368205551,8.47535072448118,0.0133889101554565,0.0767028484856766
snap_masked-scaffold1577-size14575-abinit-gene-0.6,0.754241699606691,2.50574299615055,8.4728909879284,0.0133992981842993,0.0767152951839284
maker-scaffold1102-size102867-augustus-gene-0.33,-0.448812911379514,4.3488447107857,8.46674643695883,0.0134252897682101,0.0767767191331803
maker-scaffold1468-size15967-snap-gene-0.10,0.243647489335981,7.21591155733314,8.46554798716767,0.0134303661948521,0.0767767191331803
augustus_masked-scaffold341-size34346-abinit-gene-0.1,-0.880554540247561,4.904202615691,8.52407216533642,0.0134369270057721,0.0767767191331803
maker-scaffold503-size42156-augustus-gene-0.16,0.250397100243852,9.29510700408024,8.45728210958449,0.013465441021232,0.0767767191331803
augustus_masked-scaffold1870-size11774-abinit-gene-0.2,-0.439774294528663,5.12343218750036,8.45538211218828,0.0134735186641449,0.0767767191331803
maker-scaffold211-size266153-snap-gene-2.35,-0.822759753206346,3.57703001032317,8.45346271670732,0.0134816846051849,0.0767767191331803
augustus_masked-scaffold499-size82590-abinit-gene-0.5,-0.707081541558085,4.36983679893489,8.4517555923858,0.0134889523792658,0.0767767191331803
maker-scaffold1668-size116445-augustus-gene-0.8,-0.604022185820137,2.94659123175551,8.45069571792114,0.0134934669391109,0.0767767191331803
augustus_masked-scaffold238-size264187-abinit-gene-0.5,-0.415262888878481,5.12395524139195,8.44929220741779,0.013499447979494,0.0767767191331803
maker-scaffold846-size49300-snap-gene-0.12,0.500547418017543,4.46635872106844,8.44923297618228,0.0134997004616364,0.0767767191331803
augustus_masked-scaffold277-size67114-abinit-gene-0.9,0.857488984668805,6.99882009741159,8.50580432804122,0.013513686938732,0.0767767191331803
augustus_masked-scaffold46-size77360-abinit-gene-0.0,-1.25323942519284,6.49441143315175,8.50549651950664,0.0135149847803707,0.0767767191331803
maker-scaffold1190-size38495-augustus-gene-0.3,1.0585374939731,2.14489769709549,8.44502280171511,0.0135176613096607,0.0767767191331803
augustus_masked-scaffold1054-size76726-abinit-gene-0.0,0.508002421539931,4.56567705436894,8.44327304957529,0.013525134180133,0.0767767191331803
augustus_masked-scaffold787-size133522-abinit-gene-1.1,0.385148189708924,11.0614336233454,8.42952099446385,0.0135840373872297,0.076883699868248
maker-scaffold532-size33353-augustus-gene-0.11,-0.702360784658723,4.26926418015379,8.42703644389292,0.0135947116738588,0.076883699868248
augustus_masked-scaffold568-size93449-abinit-gene-0.6,0.937427977578871,7.16871222287368,8.48613938883625,0.0135969003083242,0.076883699868248
maker-scaffold157-size67949-augustus-gene-0.14,0.413085698802289,6.8257664759343,8.42610985360548,0.0135986950947324,0.076883699868248
snap_masked-scaffold311-size51850-abinit-gene-0.10,0.356244191488638,6.93258398007197,8.42582387756007,0.0135999247878347,0.076883699868248
augustus_masked-scaffold3567-size11555-abinit-gene-0.1,-0.706510918337412,3.98607131971987,8.42109895164949,0.013620260986751,0.076883699868248
snap_masked-scaffold1315-size72164-abinit-gene-0.13,0.330949701988035,9.07856335518538,8.42063278651444,0.0136222693249916,0.076883699868248
maker-scaffold375-size105876-augustus-gene-0.20,0.530394232910991,4.20387170006502,8.42038996563736,0.0136233155877839,0.076883699868248
maker-scaffold354-size56448-augustus-gene-0.14,-0.348827935654594,6.36379094931878,8.42012685046321,0.0136244494017987,0.076883699868248
maker-scaffold881-size71565-augustus-gene-0.6,-1.08789952991667,5.09210807454843,8.47632468234326,0.013638659490243,0.076883699868248
augustus_masked-scaffold138-size115805-abinit-gene-0.11,-0.79132792850526,4.2997379213807,8.41681946686464,0.013638711094591,0.076883699868248
snap_masked-scaffold353-size88051-abinit-gene-0.17,0.493252985538473,6.51645402063413,8.41587633726247,0.0136427811824467,0.076883699868248
maker-scaffold481-size44285-augustus-gene-0.10,0.373497041404923,6.47538188198834,8.40737202917497,0.0136795466966394,0.0770443950863806
augustus_masked-scaffold1307-size30199-abinit-gene-0.2,-0.545490499395728,5.8785635682214,8.39614784977725,0.0137282505214179,0.0772720936522005
snap_masked-scaffold585-size68029-abinit-gene-0.9,0.880045517981969,2.0755662467531,8.38700026015989,0.0137680956347549,0.0774198362285494
maker-scaffold1008-size69378-augustus-gene-0.26,0.365983313448399,6.4861490423913,8.38631630433228,0.0137710803143736,0.0774198362285494
snap_masked-scaffold472-size153788-abinit-gene-0.18,-0.422937847821841,5.26240276649415,8.38146188415268,0.0137922863126317,0.0774924004737391
augustus_masked-scaffold269-size166296-abinit-gene-0.2,-0.728731936494183,6.24310655756604,8.43295672909069,0.0138250135306412,0.0776169148784641
augustus_masked-scaffold940-size62467-abinit-gene-0.6,-0.644063190644496,3.47794775868357,8.37088480087093,0.0138386252740034,0.0776169148784641
maker-scaffold938-size38273-augustus-gene-0.13,0.314439213648977,5.79056420881088,8.36978903454301,0.0138434364422517,0.0776169148784641
augustus_masked-scaffold1520-size30869-abinit-gene-0.3,1.126895917875,3.61418795592702,8.37987360333437,0.0138476954580768,0.0776169148784641
maker-scaffold229-size122502-augustus-gene-0.19,-0.569367958869538,4.67019726987369,8.36505952850354,0.0138642249795622,0.0776629471260657
maker-scaffold589-size50722-augustus-gene-0.23,0.376641516346332,4.85430302293283,8.35911428580343,0.0138904097836702,0.0777581187571715
augustus_masked-scaffold967-size69008-abinit-gene-0.2,-0.727364865542445,4.02562248476574,8.35603231691661,0.0139040068486712,0.0777581187571715
maker-scaffold13-size125346-augustus-gene-0.40,1.46448579959303,6.72224328014172,8.41120703303006,0.0139196113784128,0.0777581187571715
augustus_masked-scaffold305-size120479-abinit-gene-0.9,-0.549427655596236,7.03191791704028,8.35187634750942,0.0139223671820896,0.0777581187571715
maker-scaffold90-size195182-snap-gene-1.45,-1.48736517957082,1.70384909828997,8.34901079028197,0.0139350434380964,0.0777581187571715
augustus_masked-scaffold2301-size40903-abinit-gene-0.2,0.370904729528129,4.77628288955495,8.34811965960494,0.0139389882862684,0.0777581187571715
maker-scaffold107-size198745-snap-gene-1.24,0.505478311994375,7.93810496995535,8.34800312414081,0.0139395042621016,0.0777581187571715
maker-scaffold76-size137588-augustus-gene-0.21,0.647286152110026,5.05892405711139,8.34323716577334,0.0139606255616675,0.0777957570652178
maker-scaffold182-size90750-snap-gene-0.57,0.453925202875319,4.87936537174621,8.34253730836292,0.0139637303122225,0.0777957570652178
maker-scaffold385-size114879-augustus-gene-0.16,1.0541292392271,4.39425369470501,8.39940955150322,0.0139712448702474,0.0777957570652178
maker-scaffold100-size97533-snap-gene-0.12,0.36415325197142,6.34288905453929,8.3358503970312,0.0139934364930279,0.0778151822722991
augustus_masked-scaffold57-size81932-abinit-gene-0.10,1.29702500529363,3.49950258281222,8.37481077443435,0.0139947139534068,0.0778151822722991
maker-scaffold501-size40376-snap-gene-0.20,-0.467559072630679,4.19921321530251,8.33012270590638,0.0140189409564684,0.0778151822722991
maker-scaffold147-size255492-snap-gene-2.48,0.254557655648878,8.79868362827146,8.32975020547046,0.0140206015462482,0.0778151822722991
maker-scaffold568-size93449-snap-gene-0.60,1.34262372360905,1.96000698868917,8.32817416502407,0.0140276300418207,0.0778151822722991
maker-scaffold335-size222527-augustus-gene-2.10,-0.385216215875324,6.09795066309968,8.32680217230232,0.014033751967544,0.0778151822722991
snap_masked-scaffold4104-size9136-abinit-gene-0.2,-0.356965251151016,5.42518022805596,8.32524083431537,0.0140407226167602,0.0778151822722991
augustus_masked-scaffold1114-size31358-abinit-gene-0.2,-0.701375580862867,6.2087509618666,8.3834631742007,0.0140413988143954,0.0778151822722991
maker-scaffold2318-size15563-snap-gene-0.6,-2.13217457597203,0.811276429815975,8.34087167648381,0.01407927736011,0.0779788208711193
maker-scaffold624-size103714-snap-gene-0.44,-0.368366472988545,5.42467931017536,8.30915859968276,0.0141127616367347,0.0781179420058259
snap_masked-scaffold568-size93449-abinit-gene-0.26,-0.521687656499024,4.02378323596004,8.30663622152486,0.0141241001130111,0.078134387947451
snap_masked-scaffold147-size255492-abinit-gene-2.21,-0.55984313304943,6.55729516805301,8.29753251231952,0.0141651125716749,0.078314873412848
maker-scaffold2756-size35858-augustus-gene-0.7,-0.53981412771829,5.16133248652315,8.29029898983819,0.0141978004327015,0.0784491481896843
maker-scaffold789-size114743-augustus-gene-0.20,1.04566682781262,3.68105682070928,8.28561993097329,0.0142189924404527,0.0785197820277628
maker-scaffold1546-size34465-snap-gene-0.20,-0.364970727253856,5.70149250349661,8.27994777962823,0.0142447325676459,0.0786154330476818
augustus_masked-scaffold505-size34050-abinit-gene-0.0,1.454171764753,1.0759017005773,8.27539449191189,0.0142654352746685,0.0786805497651475
augustus_masked-scaffold546-size128109-abinit-gene-1.2,0.372705520486716,5.5948709860694,8.27364855431537,0.0142733830908289,0.0786805497651475
augustus_masked-scaffold556-size47049-abinit-gene-0.5,-0.701671634694904,4.67409906599526,8.26870820765455,0.0142959008709571,0.0787581842672552
maker-scaffold127-size85436-augustus-gene-0.31,0.485763566444361,6.15343398104815,8.26480602928579,0.0143137165116378,0.0788098377274019
maker-scaffold47-size191672-snap-gene-1.56,0.443612266844075,6.59844459607673,8.26050164827316,0.0143333989634605,0.0788483245570821
maker-scaffold5168-size2974-augustus-gene-0.2,0.826818871026056,4.48275505848374,8.26272697395741,0.0143375942490818,0.0788483245570821
maker-scaffold1505-size37034-augustus-gene-0.10,-0.933405210420641,3.22141473058,8.25092328642484,0.0143773127389578,0.0790179917336645
maker-scaffold232-size104666-snap-gene-0.25,-0.49508405540696,5.46273430732457,8.24846667988772,0.0143886011875915,0.0790179917336645
snap_masked-scaffold143-size91301-abinit-gene-0.21,0.635423198959769,3.40945292188979,8.2462517665737,0.0143987880285643,0.0790179917336645
maker-scaffold1317-size67552-augustus-gene-0.38,-0.326091593665939,5.63589469888951,8.24437233119638,0.0144074386420701,0.0790179917336645
maker-scaffold641-size81484-snap-gene-0.15,-0.481821773594537,6.33600135794265,8.24221969909379,0.0144173542870716,0.0790179917336645
maker-scaffold426-size98865-augustus-gene-0.45,-0.489275125424674,5.9740432611314,8.24116001879431,0.0144222384512374,0.0790179917336645
maker-scaffold135-size175197-snap-gene-1.49,0.455306154524931,5.32082752309968,8.23997990623173,0.014427680007057,0.0790179917336645
maker-scaffold507-size31927-snap-gene-0.14,0.565900833525947,6.24510229568722,8.23673766166712,0.0144426426842318,0.0790535740828582
maker-scaffold19-size116871-augustus-gene-0.20,-0.521821374077565,4.04202244772166,8.23225356870791,0.0144633667031649,0.0790723936819196
augustus_masked-scaffold2149-size39859-abinit-gene-0.6,0.30143060644329,8.07275486095734,8.23130405876865,0.0144677595499707,0.0790723936819196
maker-scaffold4072-size4358-augustus-gene-0.4,-0.931222971992898,6.70367717758383,8.28756808824304,0.0144722155619443,0.0790723936819196
augustus_masked-scaffold239-size140635-abinit-gene-1.1,0.489966033455531,6.44172766556729,8.22841402063867,0.0144811398609771,0.0790723936819196
maker-scaffold804-size25887-augustus-gene-0.5,-0.712587479167126,3.59272216906324,8.22501755372437,0.0144968835903789,0.0790723936819196
maker-scaffold768-size38486-augustus-gene-0.15,-0.814821088282434,2.86129281615122,8.22501665291197,0.0144968877686278,0.0790723936819196
augustus_masked-scaffold419-size140910-abinit-gene-0.2,-0.598550714811824,3.73108821500381,8.22196798990883,0.0145110365989251,0.0790800008263163
augustus_masked-scaffold429-size111872-abinit-gene-0.0,0.48063833647245,6.28926876603273,8.22106733087056,0.0145152196847619,0.0790800008263163
maker-scaffold668-size56010-augustus-gene-0.10,-0.472588164852528,6.34529636818698,8.21583571571166,0.0145395460587046,0.0791663446624977
maker-scaffold2312-size12251-augustus-gene-0.2,0.43317836834305,7.02805984089363,8.19262326861607,0.014648065709359,0.07968704014549
maker-scaffold843-size21879-augustus-gene-0.6,0.293783614771053,5.76996975728166,8.19060040686729,0.0146575681162765,0.07968704014549
augustus_masked-scaffold521-size172289-abinit-gene-1.10,0.545417366246092,7.34116375057002,8.18991766931975,0.0146607769297443,0.07968704014549
augustus_masked-scaffold855-size58795-abinit-gene-0.6,-0.780518636849288,5.54687212047845,8.24398162256589,0.0146732146168689,0.0797082478722057
maker-scaffold585-size68029-snap-gene-0.21,0.540644307139681,5.80930407522215,8.18407523228268,0.0146882700086437,0.0797436426399506
maker-scaffold1302-size31150-snap-gene-0.18,-0.451529792261693,5.20089402273263,8.17489110315221,0.0147316119234398,0.0799324765491462
augustus_masked-scaffold30-size93694-abinit-gene-0.8,-0.537541996020561,4.94653302072185,8.16942731601281,0.0147574686554528,0.0799805549431529
maker-scaffold3660-size23652-snap-gene-0.4,1.46152888395929,6.14896384873765,8.22589312571218,0.0147576029307188,0.0799805549431529
augustus_masked-scaffold1131-size44983-abinit-gene-0.3,-0.594539419078281,4.0287658202133,8.16313835121909,0.0147872970740135,0.0800950000447437
maker-scaffold154-size54318-augustus-gene-0.17,-1.7575002412485,6.30721029109134,8.21676311484447,0.0148004162288955,0.0801195865190876
maker-scaffold1501-size71858-augustus-gene-0.18,-0.318379243456144,5.80613268064211,8.15590148582575,0.0148217098514532,0.0801883699842817
augustus_masked-scaffold1438-size64040-abinit-gene-0.9,0.334050733130112,5.22737936784764,8.15004723565455,0.0148496174900659,0.0802928362027998
augustus_masked-scaffold1870-size11774-abinit-gene-0.5,0.550928474157404,6.35443441169626,8.14721771454089,0.0148631283522446,0.0803193822646182
augustus_masked-scaffold319-size51142-abinit-gene-0.2,-1.15758809700536,3.2151044418312,8.13797782277025,0.0149073501146725,0.0804963769290193
augustus_masked-scaffold768-size38486-abinit-gene-0.3,-0.513020078116742,3.85395474102673,8.13677424271611,0.0149131218769762,0.0804963769290193
maker-scaffold1176-size40880-augustus-gene-0.11,0.548986259824074,4.846468205967,8.13415461067383,0.014925693470649,0.0805176924488274
maker-scaffold78-size155304-augustus-gene-0.61,-0.439042835460351,5.71332933217481,8.1313797288835,0.0149390238120477,0.0805430741090654
maker-scaffold1575-size46945-augustus-gene-0.13,-1.26875071257401,1.47102233848729,8.12380205579801,0.0149754983961024,0.0806931356161593
augustus_masked-scaffold146-size89606-abinit-gene-0.4,-0.381029361621515,5.51360560416203,8.11884104909479,0.0149994350366122,0.0807694018157029
augustus_masked-scaffold324-size98332-abinit-gene-0.0,-1.00982523312709,8.97502611647785,8.17315590032429,0.0150069513975417,0.0807694018157029
augustus_masked-scaffold811-size79825-abinit-gene-0.2,-0.709955432291963,6.44567715050218,8.17070032142129,0.0150186832175072,0.0807859815006236
snap_masked-scaffold1-size140626-abinit-gene-0.15,-0.473938629878977,4.24920343947943,8.11197940337602,0.0150326169773366,0.0808143795822507
augustus_masked-scaffold370-size81477-abinit-gene-0.0,0.733574719151753,4.01955759119828,8.10543597533573,0.0150643411614325,0.08093446037023
maker-scaffold8627-size10475-snap-gene-0.4,-0.840596448692172,7.78921134742251,8.15892841246916,0.0150750765682778,0.08093446037023
maker-scaffold48-size84217-augustus-gene-0.35,-0.986543388858318,6.71877551964208,8.15770425226515,0.0150809553484901,0.08093446037023
augustus_masked-scaffold1301-size46449-abinit-gene-0.1,-0.688707714004528,4.1701466929605,8.099268357233,0.0150943160182072,0.0809596341056974
maker-scaffold102-size108901-snap-gene-0.34,-0.930160411266014,2.32076900719526,8.0964094041758,0.015108234622419,0.0809877697497983
maker-scaffold94-size166406-snap-gene-0.49,-1.0812747287148,3.77249685993642,8.11001057056004,0.0151423006530195,0.0811238115306345
maker-scaffold93-size95087-augustus-gene-0.29,-0.765400859211746,3.16253310422205,8.08420711852628,0.0151678119029718,0.0812138919437788
augustus_masked-scaffold704-size115859-abinit-gene-0.5,-0.374773370419295,5.86265647087923,8.07837791381321,0.0151963711137316,0.0813201796332524
maker-scaffold395-size88303-augustus-gene-0.39,-0.474452423793503,4.75706042826942,8.07012195069139,0.0152369289982766,0.0814905171740591
maker-scaffold1074-size52389-augustus-gene-0.33,-0.655545047820597,4.19632343268623,8.06221367164114,0.0152758992746619,0.0816521736844834
maker-scaffold3000-size8527-snap-gene-0.1,-0.491491058241222,6.05594824004472,8.05982787303589,0.0152876791679189,0.0816683913444086
