genes,logFC,logCPM,F,PValue,FDR
maker-scaffold1093-size72171-augustus-gene-0.20,2.26583643913918,7.32488534516448,32.9822119746563,0.000111494964946376,0.0260284995667314
maker-scaffold867-size57532-augustus-gene-0.15,-1.66957038227645,4.16682192372812,31.4477078005056,0.000127150208084835,0.028959235197468
augustus_masked-scaffold29-size181889-abinit-gene-0.0,-0.782690193170995,5.81331404673158,30.901535742584,0.000137238227789501,0.029901778568879
augustus_masked-scaffold1867-size22147-abinit-gene-0.1,-1.51375513138786,7.1340005731092,30.7374427567204,0.00014045045090448,0.029901778568879
maker-scaffold3260-size6004-snap-gene-0.4,-1.12686429118837,6.51101523087031,30.5363059435758,0.000144508871990927,0.029901778568879
maker-scaffold508-size112561-augustus-gene-0.30,0.701933406881763,7.2499358435663,30.4016593303693,0.000147302590890624,0.029901778568879
maker-scaffold316-size68046-augustus-gene-0.12,-0.95651106201922,7.40587011059508,30.2882403152831,0.000149705110423253,0.029901778568879
snap_masked-scaffold2025-size17190-abinit-gene-0.3,-1.75118929655155,5.18884233687843,30.2511114303994,0.000150501562726206,0.029901778568879
maker-scaffold1513-size34001-snap-gene-0.13,0.880477386825217,6.01455894284554,29.5468917765827,0.000166591440102635,0.0324089764099668
maker-scaffold171-size153362-snap-gene-1.42,1.72697186710708,5.91318969312579,29.4354857497854,0.000173669640928706,0.0330964715712706
maker-scaffold2056-size10568-augustus-gene-0.7,9.32525694643531,5.83008213501104,29.1373958832263,0.000189697952100212,0.0352074234388587
maker-scaffold856-size44017-snap-gene-0.20,-1.05704242838056,6.15870572867837,28.5731539729973,0.000192287277295116,0.0352074234388587
maker-scaffold2043-size25013-snap-gene-0.0,2.58980009252701,1.95238648011708,27.9383894119037,0.000211548169127571,0.0379891692944858
augustus_masked-scaffold1585-size17018-abinit-gene-0.3,1.8182122187367,3.50931778848994,27.5398681489906,0.00022479785157704,0.0395780994310176
maker-scaffold497-size29455-augustus-gene-0.17,-0.809205406523229,7.76259203023766,27.4228064859497,0.000228873138710104,0.0395780994310176
maker-scaffold914-size110935-augustus-gene-0.11,-1.77179729465621,7.40247528384762,27.5720523570462,0.000239108140289319,0.0405962148003938
augustus_masked-scaffold619-size47927-abinit-gene-0.0,2.50531954879799,5.01042654310391,27.1974200312704,0.000253090432465301,0.042202829613589
maker-scaffold431-size121241-augustus-gene-1.6,0.936909807880065,7.30129935211302,26.5591824039262,0.000261770658630828,0.0424816223861189
maker-scaffold46-size77360-augustus-gene-0.40,1.10727837024396,4.80506588166684,26.50866265912,0.000263861008609434,0.0424816223861189
maker-scaffold284-size104229-augustus-gene-0.26,-2.18492202893996,7.55723482686732,26.3177123545486,0.000289884016318317,0.0452730752907106
maker-scaffold642-size61208-augustus-gene-0.16,-1.17098794953228,6.71445171441699,25.894723633005,0.000290895750422214,0.0452730752907106
maker-scaffold546-size128109-snap-gene-0.69,0.685787464538264,7.90268004063638,25.6282806711963,0.00030363166676101,0.0464805328559724
maker-scaffold287-size231392-snap-gene-2.11,0.857330898796208,5.07736249033062,25.4658421013094,0.00031171715394056,0.0467817648342129
maker-scaffold574-size57601-augustus-gene-0.36,1.05595575463575,5.53765459296113,25.3892101885994,0.000315619103079397,0.0467817648342129
maker-scaffold946-size117884-augustus-gene-0.38,-0.868989637460862,7.37755610615346,25.1080054686425,0.000330436991830923,0.0482128223393306
maker-scaffold2-size192349-snap-gene-1.68,0.703939396228743,5.82689859197686,24.6159571791565,0.00035837644904342,0.0514849120179608
maker-scaffold391-size49126-augustus-gene-0.19,0.771195642934062,9.78411088376142,24.1561248526322,0.000387022892471388,0.0526144942871411
maker-scaffold284-size104229-augustus-gene-0.27,0.764480601719197,9.63545071337235,24.0827784782383,0.000391836735331737,0.0526144942871411
maker-scaffold1832-size20035-augustus-gene-0.12,-1.04254268538733,6.13408318315129,24.0827453439445,0.000391838925812258,0.0526144942871411
augustus_masked-scaffold786-size57107-abinit-gene-0.11,-1.42606416592639,7.24166556008498,24.1009827236192,0.000398987453453857,0.0526144942871411
maker-scaffold901-size90930-snap-gene-0.25,-0.972963025894005,5.97696884740018,23.9686779790242,0.000399465734817714,0.0526144942871411
augustus_masked-scaffold175-size93988-abinit-gene-0.5,0.88865292048856,7.5042419482614,23.9601049659726,0.000400045951422898,0.0526144942871411
maker-scaffold656-size92848-augustus-gene-0.23,1.13127885363837,7.54012025191457,23.8262777048862,0.00040923277522568,0.0530752174313527
maker-scaffold600-size123458-augustus-gene-0.35,2.02450725924667,4.475493564068,23.6727064033072,0.000421478769754449,0.0532103284272026
maker-scaffold781-size96848-augustus-gene-0.38,0.72584698007027,7.13994139700171,23.5758933103318,0.000427094450593571,0.0532103284272026
