genes,logFC,logCPM,F,PValue,FDR
maker-scaffold384-size212631-snap-gene-1.32,-1.40786829787174,6.79580234445414,179.058899439183,1.94981885975689e-08,1.9490337292898e-07
maker-scaffold1317-size67552-snap-gene-0.42,2.04263984192509,5.55036310390508,179.030228744048,1.9515383774748e-08,1.9490337292898e-07
maker-scaffold1418-size37622-snap-gene-0.12,2.24610604753508,6.52820960236659,178.731788916991,1.96954311876094e-08,1.96491385074676e-07
maker-scaffold119-size100513-augustus-gene-0.41,-2.01967318300776,6.39877478494002,178.492538959589,1.98411758900331e-08,1.97734152039625e-07
maker-scaffold609-size49904-snap-gene-0.33,3.62703642348813,4.60222090056364,178.339246261,1.99352218152916e-08,1.98120978140863e-07
augustus_masked-scaffold311-size51850-abinit-gene-0.5,2.68614935861861,4.7964866639357,178.330855079429,1.9940384908113e-08,1.98120978140863e-07
maker-scaffold8627-size10475-snap-gene-0.4,4.66558543653947,7.78921134742251,185.917398300981,1.99436409779836e-08,1.98120978140863e-07
augustus_masked-scaffold238-size264187-abinit-gene-2.4,2.20986429105977,5.70871392578778,178.220581393708,2.00083820547845e-08,1.98552892271602e-07
augustus_masked-scaffold3621-size13011-abinit-gene-0.0,-5.13774616765419,4.52633992227833,182.648750601128,2.03498851539462e-08,2.01727417799946e-07
maker-scaffold675-size149168-augustus-gene-1.27,2.05729350440029,6.18910938001773,177.161158656691,2.06756765537643e-08,2.04739626361666e-07
snap_masked-scaffold146-size89606-abinit-gene-0.11,-1.46338809043861,8.8459255135483,176.959119937203,2.0805875135681e-08,2.05810658916303e-07
maker-scaffold168-size57764-augustus-gene-0.27,1.86340754858643,5.52211650509927,176.875098379376,2.08603032274523e-08,2.06130700040158e-07
maker-scaffold879-size45976-augustus-gene-0.13,7.21521889367284,12.0252701241826,184.142181315393,2.10064198970722e-08,2.07355125791606e-07
maker-scaffold1552-size66107-snap-gene-0.27,-7.76960445472438,7.63328383405429,184.086475341236,2.10408318150853e-08,2.07475488373037e-07
maker-scaffold1188-size47956-augustus-gene-0.15,-1.87809836210406,6.73984002850637,176.537051754703,2.1080977681535e-08,2.07652077626765e-07
maker-scaffold1094-size18205-augustus-gene-0.6,1.91991774059535,6.14476054053566,176.019071049183,2.14244401043413e-08,2.10812878497723e-07
maker-scaffold5979-size2281-snap-gene-0.3,2.11371245698936,5.13145880719782,175.88550005932,2.15140686309988e-08,2.11392506330044e-07
maker-scaffold1-size140626-snap-gene-1.30,3.00866970827098,6.8443066199908,178.928291112019,2.15286221374889e-08,2.11392506330044e-07
maker-scaffold695-size43994-augustus-gene-0.9,2.24557928821693,4.78066466645462,175.800042138818,2.15716428373269e-08,2.11592437830839e-07
maker-scaffold94-size166406-augustus-gene-0.40,-1.43274828998565,7.02250948304267,175.66208110256,2.16649704590042e-08,2.12284883679099e-07
maker-scaffold254-size100687-augustus-gene-0.28,1.83997330336066,6.62553147999214,175.595347161262,2.17102841928251e-08,2.12505905442978e-07
augustus_masked-scaffold501-size40376-abinit-gene-0.2,1.6404589349508,5.71283206129424,175.512850279221,2.17664548334666e-08,2.12717574941289e-07
maker-scaffold295-size135286-snap-gene-1.25,-1.30622396541678,7.24341202659981,175.49670380903,2.17774685846939e-08,2.12717574941289e-07
augustus_masked-scaffold137-size142473-abinit-gene-1.5,2.17660251097798,4.74918575752066,175.44521519437,2.18126333716043e-08,2.12775848202001e-07
augustus_masked-scaffold204-size87631-abinit-gene-0.3,-5.82260078524352,3.38300503604093,175.421274688623,2.18290064872047e-08,2.12775848202001e-07
maker-scaffold1346-size43701-augustus-gene-0.4,-4.61994613226865,8.61196197878724,182.719317722327,2.19065129682225e-08,2.13086851337182e-07
maker-scaffold87-size92257-snap-gene-0.49,-2.15284971367524,7.91560162778015,175.308174736636,2.19065514332507e-08,2.13086851337182e-07
maker-scaffold6462-size8059-augustus-gene-0.3,2.61745283186109,5.40817005371537,175.194974038526,2.19844887649507e-08,2.13622430891893e-07
maker-scaffold66-size131750-augustus-gene-1.16,1.70197969727885,4.91384259385679,175.115713883283,2.20392517881099e-08,2.13840700180381e-07
maker-scaffold565-size33497-augustus-gene-0.9,-1.25295314276704,7.20682544714856,175.096210670568,2.20527515821061e-08,2.13840700180381e-07
maker-scaffold248-size129421-augustus-gene-0.20,-1.27603239950829,6.57087648132948,174.718754058579,2.23159382989848e-08,2.16168290286224e-07
maker-scaffold3-size168552-snap-gene-1.56,-4.37841625692867,4.10731504074703,174.65429390634,2.23612509573805e-08,2.16382757968932e-07
maker-scaffold139-size180844-snap-gene-0.30,-7.57126333390418,8.10308403461378,181.970975236372,2.23980625801045e-08,2.164452575873e-07
maker-scaffold110-size75150-snap-gene-0.38,-1.29273944000746,7.1608917042258,174.579351569919,2.24140676897536e-08,2.164452575873e-07
maker-scaffold386-size99631-augustus-gene-0.16,1.73486099501699,6.81160877712148,174.482142787578,2.2482794900374e-08,2.16884647499682e-07
maker-scaffold2278-size27972-augustus-gene-0.7,1.8468158551665,5.62644495976879,174.409472682314,2.25343343909691e-08,2.17157496948266e-07
maker-scaffold171-size153362-snap-gene-1.42,-3.23617948333545,5.91318969312579,176.792457382856,2.26767715830639e-08,2.183048381883e-07
maker-scaffold166-size66452-augustus-gene-0.24,1.2244159391556,7.2730606860786,174.064099174224,2.27811820525718e-08,2.19084117411859e-07
maker-scaffold1635-size13413-snap-gene-0.4,2.27144968725838,5.18575606391289,173.757825592842,2.30027373627152e-08,2.20987203182134e-07
snap_masked-scaffold453-size45464-abinit-gene-0.17,3.81040309863535,4.19950947567769,173.676483848388,2.30620027233592e-08,2.21328860668786e-07
maker-scaffold513-size69722-snap-gene-0.25,3.71322047688055,4.65604634443169,173.642560201855,2.30867722352639e-08,2.21339095618988e-07
maker-scaffold4632-size3564-augustus-gene-0.2,2.04352858655872,4.46565711319599,173.579605061871,2.31328218575806e-08,2.21527135578698e-07
maker-scaffold665-size55465-augustus-gene-0.9,7.48420270759299,11.9100906766584,180.857234472888,2.31538321187416e-08,2.21527135578698e-07
augustus_masked-scaffold1632-size94032-abinit-gene-0.6,-1.63058282860846,10.1279173095267,173.50099750652,2.31904718411352e-08,2.21650589613634e-07
augustus_masked-scaffold76-size137588-abinit-gene-0.0,1.67487952031231,6.26235623807412,173.321850171364,2.33224866730361e-08,2.22684438193058e-07
augustus_masked-scaffold54-size515352-abinit-gene-1.4,1.67050481772678,5.82982527714139,173.288189438867,2.33473896201975e-08,2.22694508961598e-07
maker-scaffold533-size168304-snap-gene-0.26,2.80279875721663,6.84597047908113,173.854820811219,2.34114301826024e-08,2.2307748473994e-07
maker-scaffold2423-size15640-snap-gene-0.12,-1.80837435015829,7.05995204496682,173.006325272248,2.35571458839466e-08,2.24237133806619e-07
augustus_masked-scaffold143-size91301-abinit-gene-0.14,1.54614591380695,5.07368769829922,172.895388851995,2.3640306835193e-08,2.24593295775492e-07
maker-scaffold876-size53123-augustus-gene-0.28,2.55297949409691,5.49627254866294,172.871290304939,2.36584171964254e-08,2.24593295775492e-07
snap_masked-scaffold209-size117310-abinit-gene-0.27,1.27996738722395,11.1693541354457,172.835358300813,2.3685450740386e-08,2.24593295775492e-07
maker-scaffold49-size180569-augustus-gene-0.15,2.09510435444514,6.7974090472137,172.81744031842,2.36989449046878e-08,2.24593295775492e-07
maker-scaffold1534-size59849-augustus-gene-0.13,-1.91280938431462,6.75157140560631,172.796376086316,2.37148200508283e-08,2.24593295775492e-07
augustus_masked-scaffold274-size124964-abinit-gene-1.0,3.43122676233965,3.83257122069294,172.634463313504,2.3837263046094e-08,2.25460485031706e-07
maker-scaffold2588-size23403-augustus-gene-0.8,2.65323123718986,4.39598418448807,172.611517138699,2.38546754349245e-08,2.25460485031706e-07
snap_masked-scaffold306-size98180-abinit-gene-0.23,1.47069236001047,5.33917210601068,172.577217268403,2.3880731208396e-08,2.25478531874623e-07
augustus_masked-scaffold1325-size50434-abinit-gene-0.0,1.78296262685552,7.51202176102271,172.428932462577,2.39937595294349e-08,2.26316895440266e-07
augustus_masked-scaffold932-size99662-abinit-gene-0.3,-2.02911552876656,5.34632513575051,172.256025255707,2.41263482807268e-08,2.27290022156664e-07
maker-scaffold1032-size44425-augustus-gene-0.19,2.81084197805013,4.9760783547848,172.230999505249,2.41456095501617e-08,2.27290022156664e-07
maker-scaffold12-size171406-augustus-gene-1.11,-5.06470850178111,6.30286201855517,179.312738457734,2.42520780557856e-08,2.28053385069604e-07
augustus_masked-scaffold89-size185956-abinit-gene-1.3,1.37138343687081,6.6860114076581,172.062782329551,2.42755477360448e-08,2.28053385069604e-07
maker-scaffold914-size110935-augustus-gene-0.11,-3.45683063831161,7.40247528384762,179.226605633424,2.43151053857721e-08,2.28195431248582e-07
maker-scaffold668-size56010-augustus-gene-0.10,2.26973329835822,6.34529636818698,171.832601529923,2.44546789491079e-08,2.29274891593143e-07
augustus_masked-scaffold3447-size8280-abinit-gene-0.0,1.61456077576769,7.25197758030678,171.785042427831,2.44918831244324e-08,2.29393384770261e-07
snap_masked-scaffold1433-size14956-abinit-gene-0.8,-1.90939467041102,5.640902428955,171.691125413782,2.45655467369172e-08,2.29852780991316e-07
maker-scaffold116-size166566-augustus-gene-1.32,1.39136783411516,8.56042298379945,171.538823863332,2.46855565721488e-08,2.30744471742468e-07
snap_masked-scaffold131-size95508-abinit-gene-0.13,-3.09644070725918,4.97401376448278,171.361236207515,2.48263595375567e-08,2.31828545361705e-07
maker-scaffold2029-size32202-augustus-gene-0.10,1.57367911136428,6.21977483013882,171.294018073837,2.48798997018215e-08,2.320964070086e-07
augustus_masked-scaffold298-size98478-abinit-gene-0.5,3.53699185533588,4.65034452684789,171.20966349897,2.49472807650789e-08,2.32492722339627e-07
maker-scaffold488-size33758-snap-gene-0.20,-4.28119489987934,9.24261666849897,178.055517700059,2.51914332448021e-08,2.34534001635056e-07
maker-scaffold147-size255492-snap-gene-2.49,2.08676435276777,5.67917885013012,170.807683669541,2.5271326988392e-08,2.35034441833906e-07
maker-scaffold177-size153351-augustus-gene-0.50,-7.44814387835392,6.99085249942036,177.919599765685,2.52955251706014e-08,2.35034441833906e-07
maker-scaffold390-size32605-augustus-gene-0.11,-1.69550659361532,7.59488561846834,170.5477726416,2.54834729936672e-08,2.36545398424318e-07
snap_masked-scaffold1032-size44425-abinit-gene-0.11,1.65860118740292,6.21336734520184,170.471287837484,2.55462986347955e-08,2.36893085056326e-07
maker-scaffold33-size104593-augustus-gene-0.38,-3.98864694456083,5.80675751369295,177.52810898688,2.55981819157323e-08,2.37138713024909e-07
maker-scaffold408-size38815-snap-gene-0.6,-1.67320192647854,6.97191492333526,170.22443060513,2.57503118278028e-08,2.38311607381588e-07
maker-scaffold80-size88601-snap-gene-0.30,1.39893231699346,7.25845528582417,170.014782429903,2.5925073810357e-08,2.39691424991202e-07
snap_masked-scaffold20049-size612-abinit-gene-0.1,2.72714907676528,3.84657055898457,169.848590023569,2.60645989715336e-08,2.40516983978562e-07
maker-scaffold1087-size50705-snap-gene-0.19,1.44924756490486,6.08204739482992,169.830401669087,2.60799221566875e-08,2.40516983978562e-07
augustus_masked-scaffold76-size137588-abinit-gene-1.10,2.05071264733768,5.61369388263828,169.816504990149,2.60916368355411e-08,2.40516983978562e-07
maker-scaffold5759-size6432-augustus-gene-0.5,-2.18435179510964,5.25025057606715,169.688445873377,2.61998792465519e-08,2.41276600004242e-07
maker-scaffold1626-size16870-augustus-gene-0.6,1.78839846681391,5.65971947930217,169.510550158178,2.63511203754719e-08,2.42276131351684e-07
maker-scaffold2039-size19510-augustus-gene-0.7,1.56803310937602,6.04508137653422,169.499782706298,2.63603072877823e-08,2.42276131351684e-07
augustus_masked-scaffold378-size77378-abinit-gene-0.5,-2.05215918674474,5.54698665158829,169.451663921348,2.64014086570476e-08,2.42415294040817e-07
maker-scaffold669-size102525-augustus-gene-0.61,-1.41048556728566,6.27122056806184,169.35051373218,2.64880525966527e-08,2.4297194022352e-07
maker-scaffold2928-size10723-augustus-gene-0.6,-2.07619760688887,7.22618081390794,168.991574683258,2.67982148819939e-08,2.45575790547654e-07
augustus_masked-scaffold98-size268873-abinit-gene-0.6,-1.33120109442734,7.03117156093522,168.8830359371,2.68928404938478e-08,2.46201318168187e-07
augustus_masked-scaffold3015-size12016-abinit-gene-0.1,-1.35339494081703,7.06673450662238,168.722287551769,2.70337032697969e-08,2.472485025792e-07
augustus_masked-scaffold7526-size3790-abinit-gene-0.0,2.84461049981933,4.90499235611754,168.601504140444,2.71401138590921e-08,2.47978848548143e-07
maker-scaffold457-size104591-augustus-gene-0.45,1.48263278155021,5.95063766783056,168.526482468551,2.72064552256831e-08,2.48342012607457e-07
augustus_masked-scaffold115-size186799-abinit-gene-1.8,1.68283119355647,5.41785785037594,168.42947743659,2.72925182081693e-08,2.48884311550669e-07
maker-scaffold792-size56082-augustus-gene-0.29,-4.24017139995895,7.38003766110404,175.280181164814,2.74207026962873e-08,2.49809289539445e-07
maker-scaffold1277-size47739-snap-gene-0.33,2.11443713851164,6.1446532530106,168.110454418941,2.75778133542484e-08,2.50995732068199e-07
maker-scaffold591-size32877-snap-gene-0.13,-1.72546438752214,6.91122789773351,167.838496985261,2.78237801895148e-08,2.52987789103884e-07
maker-scaffold257-size144893-augustus-gene-0.39,-1.62230415244188,7.69683171251061,167.70026640931,2.79497848696511e-08,2.53886275401559e-07
augustus_masked-scaffold1391-size59061-abinit-gene-0.0,-6.16622909852259,6.47580251740615,174.575679766459,2.8022966179621e-08,2.54303652269486e-07
snap_masked-scaffold1249-size52510-abinit-gene-0.17,2.20387981803798,6.48959033912615,167.402532162451,2.82234633018619e-08,2.55874466323094e-07
maker-scaffold608-size69469-snap-gene-0.27,2.57176567978577,5.41551951285673,167.298990160026,2.83193742954449e-08,2.56469186830807e-07
maker-scaffold3492-size13795-augustus-gene-0.5,-1.7047456208953,7.14753252795901,167.272479619074,2.83439923762468e-08,2.56469186830807e-07
maker-scaffold335-size222527-snap-gene-1.20,2.26179205206912,5.30862640859129,167.183648868567,2.84266648506113e-08,2.5696824431269e-07
maker-scaffold631-size67110-augustus-gene-0.13,1.87930554036507,6.66763517704743,167.060232182001,2.8541994870767e-08,2.57761265090157e-07
maker-scaffold3890-size9757-snap-gene-0.5,-2.53972234783099,5.78638267181583,166.608808970552,2.8968534149873e-08,2.61360552552187e-07
maker-scaffold349-size136186-snap-gene-0.30,2.32133514845444,7.74614110200151,166.344936855189,2.9221317980422e-08,2.63386744499209e-07
maker-scaffold211-size266153-snap-gene-1.39,-5.50094218878545,6.98887645550898,173.082406896609,2.93516898722576e-08,2.6430673098085e-07
augustus_masked-scaffold447-size68240-abinit-gene-0.6,2.53332653444403,4.77210269619834,166.047652574337,2.95092115029641e-08,2.65469187875413e-07
maker-scaffold98-size268873-augustus-gene-0.30,-1.94676804781273,6.42396346321475,165.886294846072,2.96668628315574e-08,2.66630572782563e-07
maker-scaffold2958-size18459-augustus-gene-0.11,1.50895751290447,7.05110515893811,165.464515365031,3.00836363577091e-08,2.70116342604123e-07
maker-scaffold393-size148640-snap-gene-1.40,1.192503372851,9.56339267794666,165.380121597238,3.01678497963566e-08,2.70612278000363e-07
snap_masked-scaffold1422-size45602-abinit-gene-0.6,-1.79333699010659,4.4029173011059,165.279893334414,3.02682228754105e-08,2.7125207793722e-07
maker-scaffold575-size40633-augustus-gene-0.14,-2.42634163633628,7.6677083916725,165.175863397937,3.03728171149457e-08,2.71928443163339e-07
augustus_masked-scaffold38-size181029-abinit-gene-1.8,-2.45770256657646,9.25331150903466,165.088179207064,3.04613058799614e-08,2.72459458148544e-07
snap_masked-scaffold1654-size68609-abinit-gene-0.18,-1.17921583119782,7.18118414642035,164.983655925287,3.05671830979787e-08,2.73144838056388e-07
maker-scaffold1781-size28099-augustus-gene-0.5,1.65420020024894,6.42607071454262,164.799813445297,3.07544547406989e-08,2.74555543373467e-07
maker-scaffold461-size30212-augustus-gene-0.18,-1.3092596803793,6.85893834513678,164.662496852708,3.08952098021884e-08,2.75548681120186e-07
maker-scaffold705-size46667-augustus-gene-0.17,3.6526255975138,6.22643095471855,171.163451126547,3.11694417178497e-08,2.77729243092825e-07
maker-scaffold198-size66291-augustus-gene-0.14,1.32902632936615,5.98835145209063,164.253512567862,3.13189277548158e-08,2.78795183388436e-07
augustus_masked-scaffold2196-size47828-abinit-gene-0.1,1.6124226702979,5.95935782563171,164.016624571689,3.15674621815355e-08,2.80739963667789e-07
maker-scaffold543-size64651-snap-gene-0.36,2.31555568804435,5.54005355142912,163.861628061897,3.17313295102671e-08,2.8181482928288e-07
maker-scaffold942-size109003-snap-gene-0.31,1.88008408648451,5.59334568222313,163.845269057155,3.17486828448908e-08,2.8181482928288e-07
snap_masked-scaffold16887-size703-abinit-gene-0.1,-3.63392208186501,4.21849992240095,163.61343205375,3.19958104289081e-08,2.83738725342017e-07
snap_masked-scaffold912-size23511-abinit-gene-0.5,2.42479778600468,6.64221944997722,163.444246495547,3.21775772039282e-08,2.85079901262126e-07
maker-scaffold294-size82556-augustus-gene-0.46,3.9894865161063,5.18630878398245,167.712690010329,3.23932603968271e-08,2.867187351522e-07
augustus_masked-scaffold2930-size6970-abinit-gene-0.0,1.19187339710278,8.96380724120763,163.185693460661,3.24576992967925e-08,2.86904027858056e-07
maker-scaffold1337-size29805-augustus-gene-0.18,2.52336550136183,4.75970698091317,163.169220246371,3.24756433332582e-08,2.86904027858056e-07
augustus_masked-scaffold1629-size26357-abinit-gene-0.4,2.46719423145563,6.0197995042713,162.704811046314,3.29863321168627e-08,2.91140235640136e-07
maker-scaffold1293-size42505-augustus-gene-0.7,-1.52970043188176,5.37816910500542,162.37606909333,3.33535241360873e-08,2.94103124063062e-07
maker-scaffold211-size266153-snap-gene-1.42,-1.33889801999934,8.06500885868387,162.339863501249,3.33942563435624e-08,2.94128039358294e-07
maker-scaffold574-size57601-snap-gene-0.41,-3.82427671763633,4.86141461282948,164.048453714426,3.34193456585082e-08,2.94128039358294e-07
maker-scaffold1868-size11786-snap-gene-0.1,2.6147440660676,5.92215670947759,162.245895915401,3.35002444177343e-08,2.94562412780417e-07
maker-scaffold3099-size14965-snap-gene-0.4,1.48365612208087,6.03987091121549,162.194808842951,3.35580319652153e-08,2.94792946840245e-07
maker-scaffold225-size216229-snap-gene-1.36,1.6515008487987,7.34821798493333,162.15964838523,3.35978718380122e-08,2.9486553310466e-07
maker-scaffold2760-size14568-augustus-gene-0.6,-2.09514257001818,8.1125824038191,162.028851994404,3.37465627907447e-08,2.95731180106036e-07
maker-scaffold2217-size57893-snap-gene-0.1,3.49068369560009,6.26149644125412,168.644891350505,3.37598455764654e-08,2.95731180106036e-07
maker-scaffold579-size59575-snap-gene-0.31,2.04496355100012,4.67420374459184,161.726125074783,3.40936731360181e-08,2.98212723706787e-07
maker-scaffold52-size176256-augustus-gene-0.17,-2.83056110551883,7.37581138610968,164.039732235649,3.41070024543637e-08,2.98212723706787e-07
maker-scaffold269-size166296-snap-gene-1.35,1.68388940507044,5.2902585151435,161.529543209186,3.43213163230629e-08,2.99805848292574e-07
maker-scaffold1073-size36125-snap-gene-0.27,-1.58118662684554,6.19393650105219,161.396661921332,3.44762025127601e-08,3.00382589734831e-07
maker-scaffold835-size105273-augustus-gene-0.32,-4.0903143291049,3.88078993052746,161.369447327537,3.45080247264555e-08,3.00382589734831e-07
augustus_masked-scaffold332-size63888-abinit-gene-0.7,4.21298087502384,8.18084032539051,167.954916495349,3.45131011357028e-08,3.00382589734831e-07
maker-scaffold71-size201782-augustus-gene-0.25,1.62290686408204,5.84317154388261,161.362621283309,3.45160118639403e-08,3.00382589734831e-07
maker-scaffold262-size57309-snap-gene-0.32,1.93925260118011,4.35938605749737,161.150070638485,3.47658038411959e-08,3.02274745129504e-07
augustus_masked-scaffold574-size57601-abinit-gene-0.13,3.47048190012168,5.80845553889019,165.255412905407,3.50871921535441e-08,3.04785302632367e-07
maker-scaffold387-size32679-snap-gene-0.24,1.60735504120957,6.13405477842989,160.826799180282,3.51497876248407e-08,3.04907695002963e-07
maker-scaffold235-size190281-snap-gene-1.26,2.42331762261682,6.53437128955981,160.812750713948,3.51665867978358e-08,3.04907695002963e-07
maker-scaffold2-size192349-snap-gene-1.74,-1.7505490190919,5.84390345056909,160.583473393532,3.54420906621472e-08,3.06906635852719e-07
maker-scaffold96-size184382-augustus-gene-1.32,1.52105848083562,6.12004967141721,160.566267097796,3.54628678609e-08,3.06906635852719e-07
maker-scaffold1365-size77360-snap-gene-0.59,2.32192934474872,5.00107882309725,160.509745369275,3.55312202944548e-08,3.07213458434833e-07
snap_masked-scaffold281-size100383-abinit-gene-0.25,1.48544431775407,5.76411053924186,160.375667862751,3.56939800785603e-08,3.08335232167989e-07
maker-scaffold2698-size46409-snap-gene-0.0,2.44456058252664,5.98645853039708,160.246906316148,3.58511093730378e-08,3.09406339487456e-07
maker-scaffold671-size69363-augustus-gene-0.10,-0.996041308638475,7.16347615006551,160.086955047819,3.60474296921783e-08,3.10813387318154e-07
augustus_masked-scaffold254-size100687-abinit-gene-0.10,1.37635726897997,6.31765952773418,159.986679135778,3.61711481480003e-08,3.11592418271242e-07
maker-scaffold2278-size27972-snap-gene-0.8,2.19931991126556,4.30890906153461,159.409016040522,3.68936205179392e-08,3.17523159812458e-07
maker-scaffold1230-size59937-augustus-gene-0.14,1.76954530153381,6.71951739440923,159.376266980781,3.69350829605914e-08,3.17587297132599e-07
maker-scaffold4021-size13716-snap-gene-0.8,1.81673561227555,4.85730122222344,159.119835171249,3.72616362261861e-08,3.20100422336823e-07
augustus_masked-scaffold552-size99604-abinit-gene-0.8,-1.32244115193595,7.76798947714212,158.918154561887,3.75208440817257e-08,3.22030920988194e-07
maker-scaffold399-size35148-augustus-gene-0.15,-4.46997629367491,5.33783272813703,165.176955837859,3.77526636940675e-08,3.23723024403308e-07
maker-scaffold138-size115805-snap-gene-0.41,2.14218319156441,4.92296599964978,158.542408077523,3.80094236019016e-08,3.25625685866566e-07
maker-scaffold413-size104752-snap-gene-0.57,2.32660387490614,6.04955992400363,158.438782588511,3.81454752905531e-08,3.26491703265981e-07
maker-scaffold211-size266153-augustus-gene-2.21,1.42976741333091,8.23278296302026,158.354532664523,3.82565090331622e-08,3.27142199039989e-07
maker-scaffold3270-size21014-snap-gene-0.10,3.5442277351686,4.63522367703817,158.290277086206,3.83414465757171e-08,3.27375248230207e-07
maker-scaffold155-size73508-augustus-gene-0.25,2.17099899378501,5.51826574684047,158.272599494931,3.83648527923581e-08,3.27375248230207e-07
maker-scaffold2472-size16149-augustus-gene-0.3,1.86756264845742,5.34455830157985,158.2544227816,3.83889373326276e-08,3.27375248230207e-07
maker-scaffold4739-size5628-snap-gene-0.2,1.88779905729128,6.84028964567496,157.88007937213,3.88889111048159e-08,3.31336361219682e-07
maker-scaffold3032-size19911-snap-gene-0.16,1.50602731206694,8.36154764058227,157.568683109915,3.93106314468775e-08,3.34624135324469e-07
maker-scaffold1757-size29707-snap-gene-0.4,-5.95120078300437,6.12137875227323,163.681393633695,3.9644254723806e-08,3.37156694545447e-07
maker-scaffold1335-size122246-augustus-gene-0.17,-5.29002174358378,7.50628720978041,163.568058635005,3.9792086444676e-08,3.38106008389795e-07
maker-scaffold4106-size13331-augustus-gene-0.8,-1.32719718218471,6.85931482652614,157.062829123103,4.00071792811803e-08,3.39442018241822e-07
augustus_masked-scaffold456-size53769-abinit-gene-0.2,-2.06588838647915,6.44347342626168,157.0521608099,4.00220242112065e-08,3.39442018241822e-07
maker-scaffold5812-size2397-snap-gene-0.6,2.76006081118855,3.25959921554839,156.937188020777,4.01824187169122e-08,3.40493127022256e-07
maker-scaffold123-size100118-snap-gene-0.54,2.32626711677354,5.66192879528757,156.665081929081,4.05650336962297e-08,3.43423648826286e-07
maker-scaffold211-size266153-augustus-gene-1.25,1.1053011132353,5.90290536322545,156.140596964019,4.13146330445674e-08,3.49292655659487e-07
maker-scaffold321-size35167-augustus-gene-0.22,1.87255120275645,6.49213152414336,156.102183013662,4.13701695440847e-08,3.49292655659487e-07
maker-scaffold1038-size58245-snap-gene-0.51,-1.96009926528866,6.5512998884119,156.10191816772,4.1370552745301e-08,3.49292655659487e-07
maker-scaffold166-size66452-snap-gene-0.25,-1.76243035300237,6.27582961677335,156.076119768874,4.14078999587762e-08,3.49292655659487e-07
augustus_masked-scaffold47-size191672-abinit-gene-1.3,1.78186885483721,6.51482939114315,155.733822842996,4.19071857796933e-08,3.53185289540412e-07
maker-scaffold599-size167612-augustus-gene-0.40,1.24272577495665,7.65507121732285,155.673483034566,4.19959288694257e-08,3.53614052103424e-07
snap_masked-scaffold80-size88601-abinit-gene-0.9,-1.87487756510951,6.3089910479262,155.425356628496,4.23631753641948e-08,3.56384983379145e-07
maker-scaffold1214-size26512-snap-gene-0.3,3.65259147886052,3.61260111129122,155.315023815318,4.2527684071554e-08,3.57446907164871e-07
augustus_masked-scaffold783-size78001-abinit-gene-0.6,2.37652757181923,5.51896760638331,155.233936618271,4.26490640903415e-08,3.58144748629145e-07
maker-scaffold1524-size35094-snap-gene-0.11,-1.09034535904395,8.74041483999069,155.136434898855,4.27955528850506e-08,3.58587718082927e-07
augustus_masked-scaffold397-size33070-abinit-gene-0.0,-1.37774608973393,6.52526595549209,155.125661919568,4.2811774584173e-08,3.58587718082927e-07
snap_masked-scaffold54-size515352-abinit-gene-2.25,1.9331568671512,5.41012296562077,155.12218134025,4.28170170981435e-08,3.58587718082927e-07
maker-scaffold383-size108311-augustus-gene-0.44,2.54675134519342,4.72015865675195,154.758181762822,4.33694555576504e-08,3.62888867381128e-07
maker-scaffold1307-size30199-augustus-gene-0.15,1.27788801318558,6.58868802528128,154.417616496699,4.38939023790781e-08,3.66948308340045e-07
maker-scaffold781-size96848-augustus-gene-0.34,-1.1497468662248,6.95192610062264,154.226038060484,4.41921837982861e-08,3.69111460025398e-07
maker-scaffold363-size96300-augustus-gene-0.21,1.41288535293676,6.50350932458326,153.938180249868,4.46448452972509e-08,3.72559039665531e-07
snap_masked-scaffold4423-size8604-abinit-gene-0.1,1.53263813936287,5.13292193611507,153.782484908787,4.48919414995517e-08,3.74034731641625e-07
maker-scaffold1778-size23812-snap-gene-0.9,-1.17329569480759,7.08267347214367,153.77629889564,4.49017920507884e-08,3.74034731641625e-07
maker-scaffold61-size192323-augustus-gene-0.24,1.41972039088426,6.24211055260368,153.612947821894,4.51628293542254e-08,3.75873886372332e-07
augustus_masked-scaffold592-size95642-abinit-gene-0.3,1.77407590120103,6.56951196814943,153.537166256606,4.52845327554808e-08,3.76551172636402e-07
maker-scaffold60-size148781-snap-gene-0.43,1.7129580981568,5.98059564636509,153.167105237072,4.58843891126175e-08,3.80640678859137e-07
augustus_masked-scaffold1365-size77360-abinit-gene-0.5,1.89568698019144,6.54824485325567,153.161663710561,4.58932788357919e-08,3.80640678859137e-07
augustus_masked-scaffold1306-size57921-abinit-gene-0.5,1.86350776281278,5.25729502275858,153.158388948567,4.58986297274993e-08,3.80640678859137e-07
maker-scaffold143-size91301-augustus-gene-0.47,1.79551041721972,8.91555619190917,153.093068007619,4.6005515590858e-08,3.81188557752823e-07
maker-scaffold2226-size31768-snap-gene-0.12,1.67160844339739,6.09521372621847,153.01121434195,4.61398661386654e-08,3.81587998526589e-07
maker-scaffold346-size146846-snap-gene-0.29,2.24289030398152,6.8133824688272,153.009820357386,4.61421581328402e-08,3.81587998526589e-07
maker-scaffold93-size95087-augustus-gene-0.25,2.16591545793595,5.35256928080334,152.971038850543,4.62059763194773e-08,3.81587998526589e-07
augustus_masked-scaffold85-size102739-abinit-gene-0.9,3.13238387735986,5.00595936075357,152.964237022788,4.6217179945767e-08,3.81587998526589e-07
