genes,logFC,logCPM,F,PValue,FDR
maker-scaffold316-size68046-augustus-gene-0.12,1.03016478247481,7.40587011059508,68.9087191783691,3.09645324073012e-06,0.000466384302371868
augustus_masked-scaffold69-size55367-abinit-gene-0.2,-1.16008930996122,4.81908486851481,68.6331007218355,3.15976202507826e-06,0.000466384302371868
maker-scaffold177-size153351-augustus-gene-0.52,1.031173182834,5.60017054831705,68.5478210992838,3.1796568673779e-06,0.000466384302371868
maker-scaffold403-size50949-augustus-gene-0.18,1.51763882055177,5.33083172803081,68.4762561213165,3.19646555491535e-06,0.000466384302371868
augustus_masked-scaffold392-size54795-abinit-gene-0.3,3.20759007889923,3.41334871401913,67.6488865403446,3.3985516014326e-06,0.000486574332397564
augustus_masked-scaffold123-size100118-abinit-gene-0.0,-1.66868638268322,5.64924727980101,67.4899882613374,3.43905610818582e-06,0.000486574332397564
augustus_masked-scaffold789-size114743-abinit-gene-0.2,-1.45623179330073,9.154192640908,66.7927765342211,3.62360332540151e-06,0.00050503295302387
augustus_masked-scaffold438-size69364-abinit-gene-0.9,-1.52586103360754,7.02059491558528,66.4174849412911,3.72773548235486e-06,0.000511905793150436
maker-scaffold6765-size4071-snap-gene-0.1,-1.70118470065209,4.19915101384796,65.0398172048719,4.14127261800468e-06,0.000558598860753938
snap_masked-scaffold4124-size12261-abinit-gene-0.4,-1.55310820084914,7.35157079554294,64.7618800736393,4.23108886501119e-06,0.000558598860753938
maker-scaffold5986-size3684-augustus-gene-0.2,-2.03422585791775,5.08582070276289,64.7102779140951,4.27851730696618e-06,0.000558598860753938
maker-scaffold1524-size35094-snap-gene-0.11,-0.698573692175144,8.74041483999069,64.5321965201138,4.30703769268403e-06,0.000558598860753938
maker-scaffold579-size59575-snap-gene-0.28,-1.19097007823363,5.02920867579081,64.2703431466051,4.39558081374553e-06,0.000562273063544599
snap_masked-scaffold19-size116871-abinit-gene-0.17,2.14570832593151,9.58186173685806,65.7222680444213,4.47689936432158e-06,0.000564936300865337
maker-scaffold1795-size29919-augustus-gene-0.3,1.70985285421958,4.59637771347696,63.4142776405794,4.7003043787389e-06,0.000575740325032275
maker-scaffold608-size69469-augustus-gene-0.20,0.885052116404893,5.69072626281907,63.3963614686862,4.7069414712761e-06,0.000575740325032275
maker-scaffold865-size106591-augustus-gene-0.40,-0.678233847866719,6.0633379936289,63.2875598890047,4.7474839395465e-06,0.000575740325032275
maker-scaffold640-size34268-augustus-gene-0.12,-1.97404125856994,7.17413535705097,63.918362646504,5.13447343941936e-06,0.000612639647123361
maker-scaffold582-size48677-augustus-gene-0.13,-1.05705692416344,6.40636192317039,62.1833549879711,5.18296553038612e-06,0.000612639647123361
maker-scaffold2569-size16037-snap-gene-0.20,1.01988957101913,5.8345099720889,61.592160902013,5.43530124333048e-06,0.000634435537627751
augustus_masked-scaffold430-size34004-abinit-gene-0.7,-2.31857569312907,5.84804003785498,62.7351858501818,5.62761594539197e-06,0.000648773798741608
maker-scaffold294-size82556-augustus-gene-0.42,0.826954750934057,7.08597419163404,59.2500694344776,6.58733974289204e-06,0.000750153396574706
maker-scaffold1552-size66107-snap-gene-0.24,1.50572714850338,4.99116791654349,59.0034062198984,6.7245806268087e-06,0.000756555830037826
maker-scaffold2064-size12352-snap-gene-0.6,1.16970060986402,5.48391822523352,58.5126845961569,7.00770435589406e-06,0.000779023134230223
maker-scaffold453-size45464-augustus-gene-0.31,0.838204886429085,5.83559059215849,58.0899104175225,7.26287778115852e-06,0.000793863057161596
augustus_masked-scaffold769-size41246-abinit-gene-0.0,0.903911947227424,6.84475505274444,58.0117689491196,7.31122541399628e-06,0.000793863057161596
maker-scaffold1365-size77360-snap-gene-0.56,-2.47103050514361,8.69129829354397,59.2431574504325,7.44301954342907e-06,0.000798884097661386
maker-scaffold113-size50462-augustus-gene-0.15,-1.28491585399017,4.87591099965628,57.1020219263739,7.90279346425435e-06,0.000832264278777454
augustus_masked-scaffold647-size97846-abinit-gene-0.3,-0.699152390277183,6.99709772428463,57.0587975779649,7.93226823850861e-06,0.000832264278777454
maker-scaffold1211-size19626-augustus-gene-0.12,1.05320292402815,5.71093821969342,56.5284410238756,8.30461337465512e-06,0.000861649774361439
maker-scaffold2626-size11409-augustus-gene-0.6,1.66433889945758,4.75732505107556,55.9069504669765,8.76730785691372e-06,0.000899660667778684
augustus_masked-scaffold332-size63888-abinit-gene-0.4,2.09179307812696,6.23400423408465,56.971006476097,8.99653658607443e-06,0.000913148463486554
maker-scaffold469-size126012-snap-gene-1.11,1.25858100800308,5.72080591407143,55.0402182513753,9.4640112707291e-06,0.000942882749963995
snap_masked-scaffold704-size115859-abinit-gene-1.12,1.91583015806794,6.59750613985916,56.3426997365755,9.49143055221841e-06,0.000942882749963995
maker-scaffold196-size118590-snap-gene-0.39,-2.4573862802276,5.12687848515004,56.1692212385885,9.63366388855881e-06,0.000946938456751181
maker-scaffold1524-size35094-snap-gene-0.12,0.982109057075001,6.61698325470132,54.0058070541031,1.03821772518774e-05,0.00100988303310449
maker-scaffold380-size92745-snap-gene-0.52,5.14368946623361,3.85283536862818,54.9498692313088,1.07072491762099e-05,0.00101542367262296
maker-scaffold3032-size19911-snap-gene-0.18,-0.962224660279967,7.36639216748567,53.5815435984427,1.07886883457969e-05,0.00101542367262296
augustus_masked-scaffold1870-size11774-abinit-gene-0.5,1.43638930216292,6.35443441169626,53.5772250718808,1.07929210620916e-05,0.00101542367262296
maker-scaffold472-size153788-augustus-gene-0.32,-1.28313838073556,5.14755292106909,53.42980818823,1.09385825974632e-05,0.00101542367262296
maker-scaffold1686-size68485-snap-gene-0.15,-0.826325997856703,5.4587245207746,53.3854692713768,1.09828433213663e-05,0.00101542367262296
snap_masked-scaffold80-size88601-abinit-gene-0.9,-1.07176080433144,6.3089910479262,53.003408472441,1.13730530858835e-05,0.00104119185996059
augustus_masked-scaffold946-size117884-abinit-gene-0.0,-3.72818029368067,2.67333704719744,52.816370439638,1.15699919564775e-05,0.00104893771737463
maker-scaffold3623-size6412-augustus-gene-0.2,1.1986957033498,4.98716613759076,52.3665782547558,1.2060183132022e-05,0.00108286528929636
augustus_masked-scaffold600-size123458-abinit-gene-0.7,-0.740082944409718,5.85423873572807,52.2551665160516,1.21853362559942e-05,0.00108368257103309
augustus_masked-scaffold5937-size3829-abinit-gene-0.0,-2.28266643185846,6.02945564150189,53.0179999102914,1.27105184215748e-05,0.00111972472661005
maker-scaffold938-size38273-snap-gene-0.24,-0.676051639856501,10.1346461595054,50.2403061050846,1.47341943257723e-05,0.00128586828611273
maker-scaffold1832-size20035-snap-gene-0.17,-1.17991378682521,6.71381278783576,49.3792060423163,1.60109903111343e-05,0.00138435766227197
maker-scaffold3492-size13795-augustus-gene-0.5,-0.907415879917538,7.14753252795901,49.2478674354769,1.62169306838894e-05,0.00138929998831339
augustus_masked-scaffold2798-size20880-abinit-gene-0.1,-1.84803549423246,6.85060756810724,49.7628035193585,1.71778914450882e-05,0.00144630752035721
maker-scaffold1662-size46525-snap-gene-0.12,0.921609267385203,7.43144055440577,48.6355435310841,1.72190058818845e-05,0.00144630752035721
augustus_masked-scaffold489-size201519-abinit-gene-1.6,-0.864014939702378,5.58469898269932,48.5603384021764,1.73470167359185e-05,0.00144630752035721
maker-scaffold1524-size35094-augustus-gene-0.7,-2.17422748355281,2.46332283512703,48.3894364976525,1.76420882286963e-05,0.00145789221132359
augustus_masked-scaffold158-size227332-abinit-gene-1.1,-1.02139746048686,6.20154789182979,48.0170133133002,1.83057164900427e-05,0.00149052707303503
maker-scaffold856-size44017-snap-gene-0.20,0.99360733455253,6.15870572867837,47.9893074456494,1.83562447418107e-05,0.00149052707303503
maker-scaffold1120-size24841-snap-gene-0.10,1.28906276709577,6.21233032998706,47.751208419011,1.87972798856223e-05,0.00151318103079259
maker-scaffold1868-size11786-snap-gene-0.2,-1.04710595211794,8.21712265064407,47.5957989560834,1.90918482963116e-05,0.00152375794351246
snap_masked-scaffold707-size46892-abinit-gene-0.17,0.793152390407039,5.60760790368055,47.2232093331524,1.98203771369754e-05,0.00156849730258539
maker-scaffold451-size69730-snap-gene-0.30,0.932182860480033,6.38945510038243,46.7550425718549,2.07824849334186e-05,0.00163081381771649
maker-scaffold2767-size28783-augustus-gene-0.2,1.09722753493345,5.56189133377468,46.4394870980204,2.14618859134584e-05,0.00167009242216562
maker-scaffold1075-size18368-augustus-gene-0.7,3.03988009558494,3.61194427922982,46.5027841080907,2.27631586484961e-05,0.00175671384677402
maker-scaffold1139-size40862-augustus-gene-0.7,0.707264971494193,5.47010973154224,45.7390766579281,2.30651165163659e-05,0.0017654267051625
augustus_masked-scaffold99-size88673-abinit-gene-0.5,-0.781191162296551,8.32039792012903,45.3274222535806,2.40728214790675e-05,0.00182757729245148
maker-scaffold95-size69896-augustus-gene-0.32,0.918708510322944,6.66402476024838,45.1759661254916,2.44564989894802e-05,0.00183651033726031
maker-scaffold289-size135755-augustus-gene-0.21,1.20740453331409,4.6161936990313,45.1263173631727,2.45838286739708e-05,0.00183651033726031
maker-scaffold1245-size60511-augustus-gene-0.18,1.21218795904148,3.65877198870409,45.0406622796409,2.48053316535237e-05,0.00183835069032226
maker-scaffold88-size177456-snap-gene-1.39,-1.27089916308405,6.86759500138427,44.6633247910952,2.58094007830122e-05,0.00188597806175333
augustus_masked-scaffold305-size120479-abinit-gene-0.9,-1.28720684667263,7.03191791704028,44.596437242881,2.59923151129005e-05,0.00188597806175333
maker-scaffold321-size35167-snap-gene-0.24,-0.903318785383605,8.19757111062776,44.5708623253546,2.60626548896722e-05,0.00188597806175333
augustus_masked-scaffold574-size57601-abinit-gene-0.5,-0.914541746253356,7.57514847031885,44.5010316539,2.62558522197401e-05,0.00188597806175333
maker-scaffold1253-size43018-augustus-gene-0.12,-0.782305121314097,5.47419576540072,44.2974808453107,2.68286574025351e-05,0.00190189993394771
augustus_masked-scaffold707-size46892-abinit-gene-0.4,-1.20090191015894,4.69229141833035,44.213235066826,2.70700073001323e-05,0.00190189993394771
augustus_masked-scaffold960-size45578-abinit-gene-0.0,0.940036858687715,6.58634181740072,44.2068059901101,2.70885297938579e-05,0.00190189993394771
augustus_masked-scaffold1790-size14554-abinit-gene-0.1,-0.707668981762084,6.59935582091053,44.100449525454,2.73971140869882e-05,0.00190921083092758
augustus_masked-scaffold555-size70915-abinit-gene-0.1,-0.679503562037191,5.76809141065063,43.8735310006413,2.80693784699456e-05,0.00194156930483224
augustus_masked-scaffold195-size50053-abinit-gene-0.8,-0.767749038128398,7.30401812185606,43.7259144399094,2.85170876148557e-05,0.0019491371000848
maker-scaffold744-size93141-augustus-gene-0.50,2.79542310747234,2.01487215344348,43.7000960216808,2.85962500226619e-05,0.0019491371000848
maker-scaffold274-size124964-augustus-gene-1.15,0.746301299926199,6.0240264549533,43.218777239963,3.01202648188527e-05,0.00203813791940903
maker-scaffold6462-size8059-augustus-gene-0.3,1.25338167143508,5.40817005371537,42.9502687532045,3.10117615829796e-05,0.0020833656810206
augustus_masked-scaffold159-size95560-abinit-gene-0.0,1.44274386519253,6.05511312023426,42.9294684429096,3.19322579029386e-05,0.002129881602126
augustus_masked-scaffold54-size515352-abinit-gene-1.5,-2.21859124791892,5.99710252802053,43.4880570340471,3.22442136992858e-05,0.00213543593988603
maker-scaffold49-size180569-snap-gene-0.19,-0.710409019494185,4.93885352560107,42.4035434558073,3.29244042476215e-05,0.00216512737228373
maker-scaffold45-size278787-augustus-gene-0.33,-5.06200479345511,4.51838315946857,42.7275402022027,3.49743360459081e-05,0.0022757053123953
maker-scaffold1786-size15651-augustus-gene-0.8,1.09948904380714,8.75232525867166,41.7322305947775,3.54652321587634e-05,0.0022757053123953
augustus_masked-scaffold1343-size47091-abinit-gene-0.0,-1.50953784112138,8.01442771900796,42.2858385394497,3.55654828873709e-05,0.0022757053123953
maker-scaffold429-size111872-snap-gene-0.32,-1.20098881787801,5.32767036979591,41.7030616511298,3.55807427296759e-05,0.0022757053123953
maker-scaffold2838-size16729-augustus-gene-0.9,-0.821279333882012,7.78481391500121,41.3965050647387,3.68217825964899e-05,0.00233905990398655
augustus_masked-scaffold13-size125346-abinit-gene-0.2,3.61151473206902,4.56697539529718,42.1577587010916,3.71987656184586e-05,0.00234704103611599
maker-scaffold3079-size44279-augustus-gene-0.9,0.840630268241456,4.57893740148959,41.2293444865865,3.75198550259416e-05,0.00235141212236404
maker-scaffold395-size88303-snap-gene-0.52,-1.81305497890113,9.47253879627011,41.2271168693563,4.12003311760978e-05,0.00256065091313953
augustus_masked-scaffold583-size63551-abinit-gene-0.0,-2.48345571151687,3.64416318579229,40.4052234970789,4.14069702167562e-05,0.00256065091313953
snap_masked-scaffold1170-size39341-abinit-gene-0.6,3.81439047163554,5.85091126683474,41.1040710059716,4.1766439207289e-05,0.00256588821919516
maker-scaffold2042-size28187-snap-gene-0.11,-2.18792155091714,2.78108716255987,40.055547961863,4.28834290406243e-05,0.00261729059072778
maker-scaffold436-size70063-snap-gene-0.49,-0.588818383436124,10.1326224056594,39.9839297459042,4.32387994506868e-05,0.00262184356669164
maker-scaffold2705-size40363-snap-gene-0.9,0.64427332918576,8.74387015588993,39.8469909875427,4.39279475715727e-05,0.00262770838690358
maker-scaffold94-size166406-augustus-gene-0.34,0.739285508354867,5.55048462134025,39.8052348864696,4.41406420771114e-05,0.00262770838690358
snap_masked-scaffold240-size95014-abinit-gene-0.21,0.695241080002206,6.48292940423038,39.7975889509106,4.41797190773037e-05,0.00262770838690358
augustus_masked-scaffold1188-size47956-abinit-gene-0.3,0.711098517879559,5.46092981984317,39.5706309886262,4.53583414198016e-05,0.00268073539353233
augustus_masked-scaffold2509-size17671-abinit-gene-0.1,0.633319712901768,6.31769768128758,39.1957533093694,4.73868527676753e-05,0.00278300900090913
maker-scaffold567-size50249-snap-gene-0.35,-1.74112240298811,7.23472004295885,39.9088707222593,4.77691852595679e-05,0.00278792907471153
maker-scaffold418-size60252-snap-gene-0.28,0.686784328108384,7.86393141467388,39.0363535742965,4.8281484971196e-05,0.00279977357397255
maker-scaffold1953-size29968-augustus-gene-0.11,-1.87887414554424,6.20187435300905,39.7625296569728,4.85717839990954e-05,0.00279977357397255
maker-scaffold142-size401332-augustus-gene-2.39,-0.69377902212005,8.16864646745738,38.7031472670688,5.02163607916681e-05,0.00287582867025756
maker-scaffold346-size146846-snap-gene-0.25,-0.950909389821771,4.25746061189925,38.5405256647079,5.11936088998959e-05,0.00287582867025756
augustus_masked-scaffold1134-size30922-abinit-gene-0.1,-0.927719702763962,5.70917699807754,38.5138757319146,5.13558750033479e-05,0.00287582867025756
augustus_masked-scaffold1793-size20471-abinit-gene-0.2,0.869308729924616,6.61677792920613,38.4805120070514,5.15598706585075e-05,0.00287582867025756
maker-scaffold4281-size12261-augustus-gene-0.5,-0.93944481921106,4.75306605435508,38.4606701544943,5.16816399946743e-05,0.00287582867025756
maker-scaffold93-size95087-augustus-gene-0.30,-0.835844117982123,4.6600913666931,38.4283814655348,5.18805168966693e-05,0.00287582867025756
maker-scaffold2895-size7098-snap-gene-0.3,-1.05804472171315,6.27639849487844,38.4014606880776,5.20470170564926e-05,0.00287582867025756
maker-scaffold796-size154662-augustus-gene-1.6,1.33028566519554,3.78489028514778,38.2006030730044,5.33092521209096e-05,0.0029157424755548
maker-scaffold599-size167612-augustus-gene-0.46,-2.04938337073152,3.43784422791382,38.1873376836976,5.3393870563276e-05,0.0029157424755548
maker-scaffold450-size103087-augustus-gene-0.43,1.77201364909805,4.22184729496293,38.0201886008998,5.4473702584248e-05,0.0029192519800369
maker-scaffold508-size112561-augustus-gene-0.36,0.96325409420876,6.60078964004509,38.0194414582904,5.44785864977828e-05,0.0029192519800369
augustus_masked-scaffold137-size142473-abinit-gene-1.1,0.762351142708174,6.2190457985955,38.0042440953474,5.45780399432597e-05,0.0029192519800369
maker-scaffold2588-size23403-augustus-gene-0.7,1.24067984063243,6.88450785792222,38.0518589342205,5.4708620315534e-05,0.0029192519800369
maker-scaffold5-size95213-augustus-gene-0.37,0.803033395133731,8.70584467543972,37.6645109145559,5.68578561077693e-05,0.0030166969337179
snap_masked-scaffold689-size43434-abinit-gene-0.9,0.718869192566887,6.04939503672989,37.5633258195017,5.75583189142157e-05,0.00303660780802794
maker-scaffold4447-size3797-snap-gene-0.8,-0.884322146837272,5.47110689031527,37.4366854370176,5.84493013180482e-05,0.00306628975116817
augustus_masked-scaffold580-size43624-abinit-gene-0.0,0.734964875412204,6.62366601399422,37.2940015618288,5.94725967055434e-05,0.00310178381688889
maker-scaffold198-size66291-augustus-gene-0.14,0.62776810261634,5.98835145209063,37.2502977741513,5.97902213578925e-05,0.00310178381688889
maker-scaffold3352-size17390-augustus-gene-0.2,1.03008104863584,5.22578896875423,37.1455680120441,6.05594893470421e-05,0.00312433431780486
maker-scaffold1906-size19363-snap-gene-0.6,0.767686783967044,6.31900784985459,36.9904553108593,6.17202575158179e-05,0.00316253393415397
maker-scaffold1168-size26903-snap-gene-0.7,0.89129203387158,7.71352522452133,36.9565736537129,6.19772660045167e-05,0.00316253393415397
maker-scaffold289-size135755-snap-gene-1.7,-1.11644048439615,8.55266595588649,36.6736731610086,6.41728857309504e-05,0.00325677395084573
augustus_masked-scaffold142-size401332-abinit-gene-1.8,-0.863697140542631,4.41249715978944,36.4036777438947,6.63538450143148e-05,0.00333187632775135
maker-scaffold2312-size12251-augustus-gene-0.2,0.925046818427376,7.02805984089363,36.4021595301042,6.63663522126527e-05,0.00333187632775135
maker-scaffold158-size227332-augustus-gene-1.37,-0.832784354609284,5.89811517098655,36.2519144097285,6.76178707988002e-05,0.00333340566729675
maker-scaffold292-size140720-augustus-gene-1.16,-0.887171988641926,5.2925604074895,36.2360702576817,6.77514558950965e-05,0.00333340566729675
maker-scaffold140-size106990-augustus-gene-0.62,0.755120418128807,7.46086086380339,36.2281595629768,6.78182682685365e-05,0.00333340566729675
snap_masked-scaffold192-size109582-abinit-gene-0.15,-2.44078975094177,4.31417223415002,36.8775480613812,6.81620262565368e-05,0.00333340566729675
snap_masked-scaffold1749-size28368-abinit-gene-0.1,1.15129804755883,4.27450395319843,36.1764965646412,6.82565094488637e-05,0.00333340566729675
maker-scaffold131-size95508-augustus-gene-0.19,0.601123690811287,6.85711992869836,36.0941902123178,6.89615656752136e-05,0.00333340566729675
augustus_masked-scaffold1321-size54054-abinit-gene-0.1,-1.15164140499726,6.76603744203892,36.0920040910662,6.89804086016317e-05,0.00333340566729675
augustus_masked-scaffold225-size216229-abinit-gene-1.4,-0.588414227391457,5.41684140995249,36.0605038092987,6.92525915030595e-05,0.00333340566729675
maker-scaffold901-size90930-snap-gene-0.25,0.850338845222117,5.97696884740018,36.0119911888126,6.96742386883443e-05,0.00333650277370133
maker-scaffold1930-size26272-snap-gene-0.8,0.609485189308135,6.37602559981697,35.8705816956972,7.09205787258561e-05,0.00335422429768551
maker-scaffold1239-size56360-augustus-gene-0.14,0.919592289880302,6.41983848764555,35.8700247044431,7.09255393014225e-05,0.00335422429768551
augustus_masked-scaffold876-size53123-abinit-gene-0.8,-0.987571441397192,5.22267735498252,35.8088248278287,7.14730728558085e-05,0.00335422429768551
maker-scaffold1478-size30289-augustus-gene-0.13,-1.34248372412951,4.9858831177426,35.8079302250933,7.14811132190423e-05,0.00335422429768551
maker-scaffold389-size115278-augustus-gene-1.8,0.744033996818102,6.99093299055489,35.6348503442301,7.30568355729678e-05,0.00339583646675048
